date,time,event,component,level,message,fields_json
2024-01-03,00:00:00,DECISION,Equity,1,DAILY_FLAGS_RESET,{"trading_enabled":true,"daily_floor_breached":false}
2024-01-03,00:00:00,DECISION,Equity,1,ROOMS,{"room_today":400.00,"room_overall":600.00,"current_equity":10000.00,"baseline_today":10000.00,"initial_baseline":10000.00}
2024-01-03,00:00:00,DECISION,Equity,1,ROOMS,{"room_today":400.00,"room_overall":600.00,"current_equity":10000.00,"baseline_today":10000.00,"initial_baseline":10000.00}
2024-01-03,00:00:00,DECISION,Indicators,1,SNAPSHOT,{"symbol":"EURUSD","atr":0.006804,"ma20_h1":1.097391,"rsi_h1":30.02,"has_atr":true,"has_ma":true,"has_rsi":true,"has_ohlc":true}
2024-01-03,00:00:00,DECISION,Liquidity,1,GATED,{"symbol":"EURUSD","spread_pts":30,"spread":0.00030,"atr":0.00680,"threshold":0.00003,"mult":0.0050,"reason":"Spread too wide"}
2024-01-03,00:00:00,DECISION,Scheduler,1,GATED,{"news":false,"spread_ok":false,"spread":0.00030,"spread_thresh":0.00003,"in_session":false,"in_or":false}
2024-01-03,00:00:00,DECISION,Indicators,1,SNAPSHOT,{"symbol":"XAUUSD","atr":23.587143,"ma20_h1":2065.258358,"rsi_h1":39.53,"has_atr":true,"has_ma":true,"has_rsi":true,"has_ohlc":true}
2024-01-03,00:00:00,DECISION,Liquidity,1,GATED,{"symbol":"XAUUSD","spread_pts":14,"spread":0.14000,"atr":23.58714,"threshold":0.11794,"mult":0.0050,"reason":"Spread too wide"}
2024-01-03,00:00:00,DECISION,Scheduler,1,GATED,{"news":false,"spread_ok":false,"spread":0.14000,"spread_thresh":0.11794,"in_session":false,"in_or":false}
2024-01-03,00:00:54,DECISION,Equity,1,ROOMS,{"room_today":400.00,"room_overall":600.00,"current_equity":10000.00,"baseline_today":10000.00,"initial_baseline":10000.00}
2024-01-03,00:00:54,DECISION,Equity,1,ROOMS,{"room_today":400.00,"room_overall":600.00,"current_equity":10000.00,"baseline_today":10000.00,"initial_baseline":10000.00}
2024-01-03,00:00:54,DECISION,Indicators,1,SNAPSHOT,{"symbol":"EURUSD","atr":0.006820,"ma20_h1":1.097381,"rsi_h1":29.35,"has_atr":true,"has_ma":true,"has_rsi":true,"has_ohlc":true}
2024-01-03,00:00:54,DECISION,Liquidity,1,GATED,{"symbol":"EURUSD","spread_pts":142,"spread":0.00142,"atr":0.00682,"threshold":0.00003,"mult":0.0050,"reason":"Spread too wide"}
2024-01-03,00:00:54,DECISION,Scheduler,1,GATED,{"news":false,"spread_ok":false,"spread":0.00142,"spread_thresh":0.00003,"in_session":false,"in_or":false}
2024-01-03,00:00:54,DECISION,Indicators,1,SNAPSHOT,{"symbol":"XAUUSD","atr":23.587143,"ma20_h1":2065.258358,"rsi_h1":39.53,"has_atr":true,"has_ma":true,"has_rsi":true,"has_ohlc":true}
2024-01-03,00:00:54,DECISION,Liquidity,1,GATED,{"symbol":"XAUUSD","spread_pts":14,"spread":0.14000,"atr":23.58714,"threshold":0.11794,"mult":0.0050,"reason":"Spread too wide"}
2024-01-03,00:00:54,DECISION,Scheduler,1,GATED,{"news":false,"spread_ok":false,"spread":0.14000,"spread_thresh":0.11794,"in_session":false,"in_or":false}
2024-01-03,00:01:28,DECISION,Equity,1,ROOMS,{"room_today":400.00,"room_overall":600.00,"current_equity":10000.00,"baseline_today":10000.00,"initial_baseline":10000.00}
